book_id,original_title,authors,publication_year,isbn,image_url
4068,Daddy-Long-Legs       ,Jean Webster,1912,,https://images.gr-assets.com/books/1339593021m/1499952.jpg
2247,Le Scaphandre et le Papillon,Jean-Dominique Bauby- Jeremy Leggatt,1997,375701214,https://images.gr-assets.com/books/1336930564m/193755.jpg
2747,Oranges Are Not the Only Fruit,Jeanette Winterson,1985,,https://images.gr-assets.com/books/1267717580m/15055.jpg
4704,Why Be Happy When You Could Be Normal?,Jeanette Winterson,2011,307401243,https://images.gr-assets.com/books/1320512373m/11395597.jpg
5024,Written on the Body,Jeanette Winterson,1992,679744479,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6808,The Passion,Jeanette Winterson,1987,802135226,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8692,Sexing the Cherry,Jeanette Winterson,1989,802135781,https://images.gr-assets.com/books/1328824090m/15050.jpg
1257,Halfway to the Grave,Jeaniene Frost,2007,61245089,https://images.gr-assets.com/books/1373855613m/1421990.jpg
1818,One Foot in the Grave,Jeaniene Frost,2008,61245097,https://images.gr-assets.com/books/1373857981m/2168860.jpg
2275,Destined for an Early Grave,Jeaniene Frost,2009,61583219,https://images.gr-assets.com/books/1315175949m/5604848.jpg
2287,At Grave's End,Jeaniene Frost,2008,61583073,https://images.gr-assets.com/books/1448167943m/3570231.jpg
3496,This Side of the Grave (Night Huntress- #5),Jeaniene Frost,2011,61783188,https://images.gr-assets.com/books/1282659107m/6871617.jpg
3514,First Drop of Crimson,Jeaniene Frost,2010,61583227,https://images.gr-assets.com/books/1255471887m/6547187.jpg
3527,Once Burned (Night Prince- #1),Jeaniene Frost,2012,006178320X,https://images.gr-assets.com/books/1335738276m/7039218.jpg
4816,One Grave at a Time (Night Huntress- #6),Jeaniene Frost,2011,61783196,https://images.gr-assets.com/books/1315175727m/7954556.jpg
4857,Eternal Kiss of Darkness,Jeaniene Frost,2010,61783161,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5710,Twice Tempted ,Jeaniene Frost,2013,62076108,https://images.gr-assets.com/books/1352947741m/13125234.jpg
8909,Up From the Grave ,Jeaniene Frost,2014,62076116,https://images.gr-assets.com/books/1367085937m/10357792.jpg
3717,Du contrat social: ou Principes du droit politique,Jean-Jacques Rousseau- Maurice Cranston,1762,143037498,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4208,The Penderwicks: A Summer Tale of Four Sisters- Two Rabbits- and a Very Interesting Boy,Jeanne Birdsall,2005,,https://images.gr-assets.com/books/1320508900m/266904.jpg
9490,The Penderwicks on Gardam Street,Jeanne Birdsall,2008,375840907,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
486,The City of Ember,Jeanne DuPrau,2003,375822747,https://images.gr-assets.com/books/1397931596m/307791.jpg
3084,The People of Sparks,Jeanne DuPrau,2004,375828257,https://images.gr-assets.com/books/1397931991m/3467.jpg
5890,The Prophet of Yonwood,Jeanne DuPrau,2006,440421241,https://images.gr-assets.com/books/1320636285m/207034.jpg
6901,The Diamond of Darkhold,Jeanne DuPrau,2008,375955712,https://images.gr-assets.com/books/1320636372m/2493973.jpg
81,The Glass Castle,Jeannette Walls,2005,074324754X,https://images.gr-assets.com/books/1400930557m/7445.jpg
754,Half Broke Horses: A True Life Novel,Jeannette Walls,2008,1416586288,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2088,The Silver Star,Jeannette Walls,2013,1451661509,https://images.gr-assets.com/books/1379313690m/16130291.jpg
5785,Huis clos,Jean-Paul Sartre,1944,573613052,https://images.gr-assets.com/books/1362639118m/123933.jpg
6354,Le Mur,Jean-Paul Sartre,1939,184391400X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7198,L'Existentialisme est un humanisme ,Jean-Paul Sartre- Arlette Elkaïm-Sartre- Annie Cohen-Solal- Carol Macomber,1946,300115466,https://images.gr-assets.com/books/1328870158m/51985.jpg
4485,L'être et le néant,Jean-Paul Sartre- Hazel E. Barnes- Mary Warnock- Richard Eyre,1943,415278481,https://images.gr-assets.com/books/1329978583m/10033.jpg
1624,La Nausée,Jean-Paul Sartre- Lloyd Alexander- Hayden Carruth,1938,811201880,https://images.gr-assets.com/books/1377674928m/298275.jpg
4584,No Exit and Three Other Plays,Jean-Paul Sartre- Stuart Gilbert- Lionel Abel,1947,679725164,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9237,The Interpretation of Murder,Jed Rubenfeld,2006,755331427,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9061,Flat Stanley,Jeff Brown- Scott Nash- Macky Pamintuan,1964,60097914,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5363,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League,Jeff Hobbs,2014,147673190X,https://images.gr-assets.com/books/1420938377m/18775365.jpg
392,Greg Heffley's Journal,Jeff Kinney,2004,810993139,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1043,Rodrick Rules,Jeff Kinney,2008,810994739,https://images.gr-assets.com/books/1360095964m/1809465.jpg
1166,The Last Straw,Jeff Kinney,2009,810970686,https://images.gr-assets.com/books/1350396036m/3293821.jpg
1194,Dog Days,Jeff Kinney,2009,810983915,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1376,The Ugly Truth,Jeff Kinney,2010,810984911,https://images.gr-assets.com/books/1332046095m/7823678.jpg
1428,Cabin Fever,Jeff Kinney,2010,1419702238,https://images.gr-assets.com/books/1350396037m/11254250.jpg
2070,The Third Wheel,Jeff Kinney,2012,1419705849,https://images.gr-assets.com/books/1366229038m/13563669.jpg
2966,Hard Luck,Jeff Kinney,2013,1419711326,https://images.gr-assets.com/books/1376473492m/17733898.jpg
4984,The Long Haul ,Jeff Kinney,2014,141971189X,https://images.gr-assets.com/books/1408500992m/21535019.jpg
5353,The Wimpy Kid Movie Diary: How Greg Heffley Went Hollywood,Jeff Kinney,2010,810996162,https://images.gr-assets.com/books/1328811516m/7528717.jpg
8712,Old School,Jeff Kinney,2015,1419717014,https://images.gr-assets.com/books/1430174375m/25222064.jpg
9775,Sweet Tooth- Volume 1: Out of the Deep Woods,Jeff Lemire- José Villarrubia- Carlos M. Mangual,2010,1401226965,https://images.gr-assets.com/books/1406510539m/6954438.jpg
526,Darkly Dreaming Dexter,Jeff Lindsay,2004,307277887,https://images.gr-assets.com/books/1334404607m/17231.jpg
3171,Dearly Devoted Dexter,Jeff Lindsay,2005,1400095921,https://images.gr-assets.com/books/1327896144m/136081.jpg
4633,Dexter in the Dark,Jeff Lindsay,2006,385518331,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6321,Dexter by Design,Jeff Lindsay,2008,752885170,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7924,Dexter Is Delicious,Jeff Lindsay,2010,385532350,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3737,Gods and Generals,Jeff Shaara,1996,1841580651,https://images.gr-assets.com/books/1330062676m/29925.jpg
7498,The Last Full Measure,Jeff Shaara,1991,345434811,https://images.gr-assets.com/books/1331939776m/29923.jpg
3635,Bone: The Complete Cartoon Epic in One Volume,Jeff Smith,1991,188896314X,https://images.gr-assets.com/books/1483068004m/92143.jpg
1422,Out from Boneville,Jeff Smith- Steve Hamaker,1993,439706408,https://images.gr-assets.com/books/1327921261m/106134.jpg
9378,The Dragonslayer (Bone- #4),Jeff Smith- Steve Hamaker,1997,439706378,https://images.gr-assets.com/books/1497684403m/106124.jpg
1982,Annihilation,Jeff VanderMeer,2014,374104093,https://images.gr-assets.com/books/1403941587m/17934530.jpg
4790,Authority ,Jeff VanderMeer,2014,374104107,https://images.gr-assets.com/books/1403941730m/18077769.jpg
6207,Acceptance,Jeff VanderMeer,2014,374104115,https://images.gr-assets.com/books/1403941598m/18077752.jpg
8551,The Queen's Poisoner,Jeff Wheeler,2016,,https://images.gr-assets.com/books/1455564888m/29103028.jpg
8561,The Wretched of Muirwood,Jeff Wheeler,2011,1612187005,https://images.gr-assets.com/books/1356123105m/15954540.jpg
726,The Bone Collector,Jeffery Deaver,1997,451188454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6277,The Empty Chair ,Jeffery Deaver,2000,684855631,https://images.gr-assets.com/books/1336331745m/142540.jpg
7180,The Vanished Man,Jeffery Deaver,2003,743437810,https://images.gr-assets.com/books/1257881028m/28568.jpg
8418,The Sleeping Doll,Jeffery Deaver,2007,034083384X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8541,The Stone Monkey,Jeffery Deaver,2002,1410400964,https://images.gr-assets.com/books/1336331827m/142545.jpg
8730,The Burning Wire,Jeffery Deaver,2010,1439156336,https://images.gr-assets.com/books/1441925165m/7099389.jpg
8756,The Broken Window,Jeffery Deaver,2008,1416549978,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8972,The Cold Moon,Jeffery Deaver,2006,743296788,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9981,The Twelfth Card,Jeffery Deaver,2005,739455834,https://images.gr-assets.com/books/1328407138m/106312.jpg
6113,A Case of Need,Jeffery Hudson- Michael Crichton,1968,451210638,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1100,Kane and Abel,Jeffrey Archer,1979,312995059,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1854,Only Time Will Tell,Jeffrey Archer,2011,031253955X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2683,The Sins of the Father,Jeffrey Archer,2012,1250000971,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2827,Not a Penny More- Not a Penny Less,Jeffrey Archer,1976,312997132,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3533,The Prodigal Daughter,Jeffrey Archer,1982,312997140,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3841,A Prisoner of Birth,Jeffrey Archer,2008,312379293,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3914,Best Kept Secret,Jeffrey Archer,2013,125000098X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5061,A Matter of Honor,Jeffrey Archer,1985,312933541,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5222,Be Careful What You Wish For,Jeffrey Archer,2014,1250034485,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5927,Mightier Than the Sword,Jeffrey Archer,2015,1250034515,https://images.gr-assets.com/books/1407772906m/21853645.jpg
6069,Sons of Fortune,Jeffrey Archer,2002,033041335X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6276,As The Crow Flies,Jeffrey Archer,1990,312997116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6533,Shall We Tell the President?,Jeffrey Archer,1977,449208060,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6975,Honour Among Thieves,Jeffrey Archer,1993,312933533,https://images.gr-assets.com/books/1316131242m/79006.jpg
7033,Cometh the Hour,Jeffrey Archer,2016,1466867507,https://images.gr-assets.com/books/1433791167m/25671861.jpg
7889,Paths of Glory,Jeffrey Archer,2009,312539517,https://images.gr-assets.com/books/1312068627m/4102763.jpg
8199,False Impression,Jeffrey Archer,2005,312939779,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8399,First Among Equals,Jeffrey Archer,1983,312997124,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9628,The Fourth Estate,Jeffrey Archer,1996,61092037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9866,A Twist in the Tale,Jeffrey Archer,1988,312933525,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8374,Darth Vader and Son,Jeffrey Brown,2012,145210655X,https://images.gr-assets.com/books/1392020416m/13163846.jpg
115,Middlesex,Jeffrey Eugenides,2002,312422156,https://images.gr-assets.com/books/1437029776m/2187.jpg
557,The Virgin Suicides,Jeffrey Eugenides,1993,747560595,https://images.gr-assets.com/books/1319032910m/10956.jpg
924,The Marriage Plot,Jeffrey Eugenides,2011,374203059,https://images.gr-assets.com/books/1328736940m/10964693.jpg
6327,The Nine: Inside the Secret World of the Supreme Court,Jeffrey Toobin,2007,385516401,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6414,For the Love: Fighting for Grace in a World of Impossible Standards,Jen Hatmaker,2015,718031822,https://images.gr-assets.com/books/1426296433m/23647129.jpg
2371,Bitter is the New Black : Confessions of a Condescending- Egomaniacal- Self-Centered Smartass- Or- Why You Should Never Carry A Prada Bag to the Unemployment Office,Jen Lancaster,2006,451217608,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3835,Bright Lights- Big Ass: A Self-Indulgent- Surly- Ex-Sorority Girl's Guide to Why it Often Sucks in the City- or Who are These Idiots and Why Do They All Live Next Door to Me?,Jen Lancaster,2007,451221257,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4302,Such a Pretty Fat: One Narcissist's Quest to Discover if Her Life Makes Her Ass Look Big- or Why Pie is Not the Answer,Jen Lancaster,2008,451223896,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7331,Pretty in Plaid: A Life- a Witch- and a Wardrobe- or- the Wonder Years Before the Condescending- Egomanical- Self-Centered Smart-Ass Phase,Jen Lancaster,2009,451226801,https://images.gr-assets.com/books/1484147603m/5093760.jpg
4186,Művészeti Anatómia,Jenő Barcsay,1953,1402735421,https://images.gr-assets.com/books/1328858785m/327246.jpg
9056,Glimmerglass,Jenna Black,2010,312575939,https://images.gr-assets.com/books/1408500427m/7234828.jpg
1300,Those Who Save Us,Jenna Blum,2004,156031663,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9143,How to Make Love Like a Porn Star: A Cautionary Tale,Jenna Jameson- Neil Strauss,2004,60539097,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4879,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,Jenna Miscavige Hill- Lisa Pulitzer,2013,62248472,https://images.gr-assets.com/books/1354001608m/15827066.jpg
2463,The False Prince,Jennifer A. Nielsen,2012,545284139,https://images.gr-assets.com/books/1333227435m/12432220.jpg
5328,The Runaway King,Jennifer A. Nielsen,2013,545284155,https://images.gr-assets.com/books/1351133357m/15703770.jpg
8587,The Shadow Throne,Jennifer A. Nielsen,2014,,https://images.gr-assets.com/books/1395418016m/17667561.jpg
8125,The Madness of Lord Ian Mackenzie,Jennifer Ashley,2009,843960434,https://images.gr-assets.com/books/1322336718m/5981872.jpg
2725,Hate List,Jennifer Brown,2009,316041440,https://images.gr-assets.com/books/1479653095m/6316171.jpg
6088,Mrs. Lincoln's Dressmaker,Jennifer Chiaverini,2013,525953612,https://images.gr-assets.com/books/1350586527m/15808287.jpg
3877,Girls in White Dresses,Jennifer Close,2011,307596850,https://images.gr-assets.com/books/1320442277m/10047589.jpg
1594,Bet Me,Jennifer Crusie,2004,312987854,https://images.gr-assets.com/books/1316129534m/854757.jpg
4406,Welcome to Temptation,Jennifer Crusie,1996,312932804,https://images.gr-assets.com/books/1479663151m/33727.jpg
7890,Anyone But You ,Jennifer Crusie,1996,037377138X,https://images.gr-assets.com/books/1263487145m/33732.jpg
9171,Faking It ,Jennifer Crusie,2002,312932782,https://images.gr-assets.com/books/1311973997m/33729.jpg
9186,Crazy For You,Jennifer Crusie,1999,312932812,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8496,Agnes and the Hitman,Jennifer Crusie- Bob Mayer,2007,312363044,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4288,A Northern Light,Jennifer Donnelly,2003,152053107,https://images.gr-assets.com/books/1376507768m/64481.jpg
4497,The Tea Rose,Jennifer Donnelly,2002,7208006,https://images.gr-assets.com/books/1327888567m/261331.jpg
5574,Revolution,Jennifer Donnelly,2010,385737637,https://images.gr-assets.com/books/1320530843m/7558747.jpg
7497,The Winter Rose,Jennifer Donnelly,2008,7191324,https://images.gr-assets.com/books/1319665261m/396266.jpg
1297,The Statistical Probability of Love at First Sight,Jennifer E. Smith,2012,316122386,https://images.gr-assets.com/books/1337187623m/10798416.jpg
2962,This Is What Happy Looks Like,Jennifer E. Smith,2013,316212822,https://images.gr-assets.com/books/1344444283m/15790873.jpg
5105,The Geography of You and Me,Jennifer E. Smith,2014,316254770,https://images.gr-assets.com/books/1376408056m/18295852.jpg
4028,Going Too Far,Jennifer Echols,2009,1416571736,https://images.gr-assets.com/books/1276962788m/4570679.jpg
5724,Endless Summer,Jennifer Echols,2010,1442406593,https://images.gr-assets.com/books/1276962830m/7124475.jpg
5997,Forget You,Jennifer Echols,2010,1439178232,https://images.gr-assets.com/books/1311064362m/7129588.jpg
9917,Such a Rush,Jennifer Echols,2012,145165801X,https://images.gr-assets.com/books/1345851913m/12989112.jpg
638,A Visit From the Goon Squad,Jennifer Egan,2010,307592839,https://images.gr-assets.com/books/1356844046m/7331435.jpg
9588,The Keep,Jennifer Egan,2006,1400043921,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6906,Touch of Frost,Jennifer Estep,2011,758266928,https://images.gr-assets.com/books/1301505419m/9439989.jpg
7230,Spider's Bite,Jennifer Estep,2010,1439147973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8584,Kiss of Frost,Jennifer Estep,2011,758266944,https://images.gr-assets.com/books/1310420615m/10421530.jpg
9662,Web of Lies,Jennifer Estep,2010,143914799X,https://images.gr-assets.com/books/1262902266m/6933152.jpg
9065,Faith,Jennifer Haigh,2011,60755806,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
750,Obsidian,Jennifer L. Armentrout,2011,1620610078,https://images.gr-assets.com/books/1328275091m/12578077.jpg
1169,Onyx,Jennifer L. Armentrout,2012,1620610116,https://images.gr-assets.com/books/1329408511m/13047090.jpg
1556,Opal,Jennifer L. Armentrout,2012,1620610094,https://images.gr-assets.com/books/1348200300m/13362536.jpg
2356,Origin,Jennifer L. Armentrout,2013,1622660757,https://images.gr-assets.com/books/1398100888m/13644052.jpg
2369,Half-Blood,Jennifer L. Armentrout,2011,983157200,https://images.gr-assets.com/books/1311865840m/9680718.jpg
3185,Pure,Jennifer L. Armentrout,2012,983157227,https://images.gr-assets.com/books/1296780419m/9761771.jpg
3607,Opposition,Jennifer L. Armentrout,2014,1622662644,https://images.gr-assets.com/books/1398694101m/13644055.jpg
3852,Deity,Jennifer L. Armentrout,2012,1937053148,https://images.gr-assets.com/books/1323658176m/9761778.jpg
4817,Apollyon,Jennifer L. Armentrout,2013,1937053164,https://images.gr-assets.com/books/1350101819m/9897164.jpg
4929,White Hot Kiss,Jennifer L. Armentrout,2014,,https://images.gr-assets.com/books/1377784515m/17455585.jpg
6489,Shadows,Jennifer L. Armentrout,2012,1620610086,https://images.gr-assets.com/books/1328414465m/13183957.jpg
6705,Don't Look Back,Jennifer L. Armentrout,2014,1423175123,https://images.gr-assets.com/books/1380803444m/18296030.jpg
7160,Elixir,Jennifer L. Armentrout,2012,1937053415,https://images.gr-assets.com/books/1336124504m/13605727.jpg
8043,The Problem with Forever,Jennifer L. Armentrout,2016,373212054,https://images.gr-assets.com/books/1452349399m/26721568.jpg
8500,Stone Cold Touch,Jennifer L. Armentrout,2014,,https://images.gr-assets.com/books/1394110942m/17455815.jpg
9165,Wicked,Jennifer L. Armentrout,2014,,https://images.gr-assets.com/books/1410783827m/22895264.jpg
9229,The Fourteenth Goldfish,Jennifer L. Holm- Tad Carpenter,2014,375870644,https://images.gr-assets.com/books/1386092727m/19156898.jpg
5757,Raised by Wolves,Jennifer Lynn Barnes,2010,1606840592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8554,The Naturals,Jennifer Lynn Barnes,2013,1423168232,https://images.gr-assets.com/books/1374862751m/13597723.jpg
3429,The Winter People,Jennifer McMahon,2014,385538499,https://images.gr-assets.com/books/1377582922m/18007535.jpg
9348,Promise Not to Tell,Jennifer McMahon,2007,61143316,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9422,The Night Sister,Jennifer McMahon,2015,385538510,https://images.gr-assets.com/books/1427845722m/24040551.jpg
9477,The one I left behind,Jennifer McMahon,2013,006212255X,https://images.gr-assets.com/books/1348689472m/15818278.jpg
8044,Holding Up the Universe,Jennifer Niven,2016,385755929,https://images.gr-assets.com/books/1463377718m/28686840.jpg
921,All the Bright Places,Jennifer Niven- فرانک معنوی,2015,385755880,https://images.gr-assets.com/books/1404331702m/18460392.jpg
1209,The Marriage Bargain,Jennifer Probst,2012,1937044963,https://images.gr-assets.com/books/1329319988m/13486122.jpg
6542,The Marriage Trap,Jennifer Probst,2012,,https://images.gr-assets.com/books/1346736227m/14165516.jpg
7322,The Marriage Mistake,Jennifer Probst,2012,,https://images.gr-assets.com/books/1348628724m/15729261.jpg
9527,Altered,Jennifer Rush,2013,316197084,https://images.gr-assets.com/books/1344445982m/10859509.jpg
310,Good in Bed,Jennifer Weiner,2001,743418174,https://images.gr-assets.com/books/1327936464m/14748.jpg
465,In Her Shoes,Jennifer Weiner,2002,743495667,https://images.gr-assets.com/books/1435252471m/14758.jpg
1107,Little Earthquakes,Jennifer Weiner,2004,1416528636,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1748,Goodnight Nobody,Jennifer Weiner,2005,743470125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1879,Best Friends Forever,Jennifer Weiner,2009,743294297,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2589,Certain Girls,Jennifer Weiner,2000,743294254,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2704,Then Came You,Jennifer Weiner,2010,1451617720,https://images.gr-assets.com/books/1308787263m/9758764.jpg
2708,Fly Away Home,Jennifer Weiner,2010,743294270,https://images.gr-assets.com/books/1267210300m/7227174.jpg
3401,Who Do You Love,Jennifer Weiner,2015,145161781X,https://images.gr-assets.com/books/1432136838m/25205422.jpg
4098,The Next Best Thing,Jennifer Weiner,2012,,https://images.gr-assets.com/books/1334300363m/13184572.jpg
4431,The Guy Not Taken: Stories,Jennifer Weiner,2006,1416535209,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2702, Call the midwife : a true story of the East End in the 1950s,Jennifer Worth,2002,143116231,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8901,Shadows of the Workhouse: The Drama of Life in Postwar London,Jennifer Worth,2005,297853260,https://images.gr-assets.com/books/1328216841m/3925836.jpg
745,Let's Pretend This Never Happened (A Mostly True Memoir),Jenny  Lawson,2012,399159010,https://images.gr-assets.com/books/1489415716m/12868761.jpg
1810,Furiously Happy,Jenny  Lawson,2015,1250077001,https://images.gr-assets.com/books/1429101901m/23848559.jpg
2454,Before I Die,Jenny Downham,2007,385613466,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8330,You Against Me,Jenny Downham,2010,385613504,https://images.gr-assets.com/books/1311064228m/8720917.jpg
827,To All the Boys I've Loved Before,Jenny Han,2014,,https://images.gr-assets.com/books/1372086100m/15749186.jpg
1066,The Summer I Turned Pretty,Jenny Han,2009,1416968237,https://images.gr-assets.com/books/1361666855m/5821978.jpg
1284,It's Not Summer Without You,Jenny Han,2010,1416995552,https://images.gr-assets.com/books/1479864019m/6584188.jpg
1614,We'll Always Have Summer,Jenny Han,2011,1416995587,https://images.gr-assets.com/books/1327054226m/8680278.jpg
2112,P.S. I Still Love You,Jenny Han,2015,144242673X,https://images.gr-assets.com/books/1422881430m/20698530.jpg
9769,The summer I turned pretty,Jenny Han,2009,144244228X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6470,Burn for Burn,Jenny Han- Siobhan Vivian,2012,1442440759,https://images.gr-assets.com/books/1332791803m/13406425.jpg
6255,Belly Laughs: The Naked Truth About Pregnancy and Childbirth,Jenny McCarthy,2004,738210072,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3769,Midnight for Charlie Bone,Jenny Nimmo,2002,439474299,https://images.gr-assets.com/books/1328868798m/9475.jpg
5855,Charlie Bone and the Castle of Mirrors (The Children of the Red King- # 4),Jenny Nimmo,2005,439545285,https://images.gr-assets.com/books/1290344623m/106131.jpg
6183,Charlie Bone and the Hidden King (The Children of the Red King- # 5),Jenny Nimmo,2006,439545307,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6233,Charlie Bone and the Time Twister ,Jenny Nimmo,2003,807218987,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6235,Charlie Bone and the Invisible Boy (The Children of the Red King- # 3),Jenny Nimmo,2004,439545269,https://images.gr-assets.com/books/1328867540m/106129.jpg
7195,Charlie Bone and the Beast (The Children of the Red King- # 6),Jenny Nimmo,2007,043984665X,https://images.gr-assets.com/books/1290344896m/47878.jpg
9200,Charlie Bone and the Shadow (The Children of the Red King- # 7),Jenny Nimmo,2008,439846692,https://images.gr-assets.com/books/1328843031m/2854962.jpg
9616,The Book of Luke,Jenny O'Connell,2007,1416520406,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3961,Dept. of Speculation,Jenny Offill,2014,385350813,https://images.gr-assets.com/books/1367929545m/17402288.jpg
7608,Batman (Volume 2): Hush,Jeph Loeb- Jim Lee- Scott Williams,2003,1401200923,https://images.gr-assets.com/books/1460914478m/107021.jpg
8420,Batman Hush #1,Jeph Loeb- Jim Lee- Scott Williams,2002,1401200605,https://images.gr-assets.com/books/1460914534m/107017.jpg
3827,Absolute Batman Hush,Jeph Loeb- Jim Lee- Scott Williams- Alex Sinclair- Richard Starkings,2002,1401223176,https://images.gr-assets.com/books/1342295000m/6375845.jpg
